Time (seconds),Relative Humidity %,Celsius,Fahrenheit
1522751586,48.9,24.13,75.43
1522751587,48.9,24.13,75.43
1522751588,48.9,24.13,75.43
1522751589,48.9,24.13,75.43
1522751590,48.9,24.13,75.43
1522751591,48.9,24.13,75.43
1522751592,48.9,24.13,75.43
1522751593,48.9,24.13,75.43
1522751594,48.9,24.13,75.43
1522751595,48.9,24.13,75.43
1522751596,48.9,24.13,75.43
1522751597,48.9,24.13,75.43
1522751598,48.9,24.13,75.43
1522751599,48.9,24.13,75.43
1522751600,48.9,24.13,75.43
1522751601,48.9,24.13,75.43
1522751602,48.9,24.13,75.43
1522751603,48.9,24.13,75.43
1522751604,48.9,24.13,75.43
1522751605,48.9,24.13,75.43
1522751606,48.9,24.13,75.43
1522751607,48.9,24.13,75.43
1522751608,48.9,24.13,75.43
1522751609,48.9,24.13,75.43
1522751610,48.9,24.13,75.43
1522751611,48.9,24.13,75.43
1522751612,48.9,24.13,75.43
1522751613,48.9,24.13,75.43
1522751614,48.9,24.13,75.43
1522751615,48.9,24.13,75.43
1522751616,48.9,24.13,75.43
1522751617,48.9,24.13,75.43
1522751618,48.9,24.13,75.43
1522751619,48.9,24.13,75.43
1522751620,48.9,24.13,75.43
1522751621,48.9,24.13,75.43
1522751622,48.9,24.13,75.43
1522751623,48.9,24.13,75.43
1522751624,48.9,24.13,75.43
1522751625,48.9,24.13,75.43
1522751626,48.9,24.13,75.43
1522751627,48.9,24.13,75.43
1522751628,48.9,24.13,75.43
1522751629,48.9,24.13,75.43
1522751630,48.9,24.13,75.43
1522751631,48.9,24.13,75.43
1522751632,48.9,24.13,75.43
1522751633,48.9,24.13,75.43
1522751634,48.9,24.13,75.43
1522751635,48.9,24.13,75.43
1522751636,48.9,24.13,75.43
1522751637,48.9,24.13,75.43
1522751638,48.9,24.13,75.43
1522751639,48.9,24.13,75.43
1522751640,48.9,24.13,75.43
1522751641,48.9,24.13,75.43
1522751642,48.9,24.13,75.43
1522751643,48.9,24.13,75.43
1522751644,48.9,24.13,75.43
1522751645,48.9,24.13,75.43
1522751646,48.9,24.13,75.43
1522751647,48.9,24.13,75.43
1522751648,48.9,24.13,75.43
1522751649,48.9,24.13,75.43
1522751650,48.9,24.13,75.43
1522751651,48.9,24.13,75.43
1522751652,48.9,24.13,75.43
1522751653,48.9,24.13,75.43
1522751654,48.9,24.13,75.43
1522751655,48.9,24.13,75.43
1522751656,48.9,24.13,75.43
1522751657,48.9,24.13,75.43
1522751658,48.9,24.13,75.43
1522751659,48.9,24.13,75.43
1522751660,48.9,24.13,75.43
1522751661,48.9,24.13,75.43
1522751662,48.9,24.13,75.43
1522751663,48.9,24.13,75.43
1522751664,48.9,24.13,75.43
1522751665,48.9,24.13,75.43
1522751666,48.9,24.13,75.43
1522751667,48.9,24.13,75.43
1522751668,48.9,24.13,75.43
1522751669,48.9,24.13,75.43
1522751670,48.9,24.13,75.43
1522751671,48.9,24.13,75.43
1522751672,48.9,24.13,75.43
1522751673,48.9,24.13,75.43
1522751674,48.9,24.13,75.43
1522751675,48.9,24.13,75.43
1522751676,48.9,24.13,75.43
1522751677,48.9,24.13,75.43
1522751678,48.9,24.13,75.43
1522751679,48.9,24.13,75.43
1522751680,48.9,24.13,75.43
1522751681,48.9,24.13,75.43
1522751682,48.9,24.13,75.43
1522751683,48.9,24.13,75.43
1522751684,48.9,24.13,75.43
1522751685,48.9,24.13,75.43
1522751686,48.9,24.13,75.43
1522751687,48.9,24.13,75.43
1522751688,48.9,24.13,75.43
1522751689,48.9,24.13,75.43
1522751690,48.9,24.13,75.43
1522751691,48.9,24.13,75.43
1522751692,48.9,24.13,75.43
1522751693,48.9,24.13,75.43
1522751694,48.9,24.13,75.43
1522751695,48.9,24.13,75.43
1522751696,48.9,24.13,75.43
1522751697,48.9,24.13,75.43
1522751698,48.9,24.13,75.43
1522751699,48.9,24.13,75.43
1522751700,48.9,24.13,75.43
1522751701,48.9,24.13,75.43
1522751702,48.9,24.13,75.43
1522751703,48.9,24.13,75.43
1522751704,48.9,24.13,75.43
1522751705,48.9,24.13,75.43
1522751706,48.9,24.13,75.43
1522751707,48.9,24.13,75.43
1522751708,48.9,24.13,75.43
1522751709,48.9,24.13,75.43
1522751710,48.9,24.13,75.43
1522751711,48.9,24.13,75.43
1522751712,48.9,24.13,75.43
1522751713,48.9,24.13,75.43
1522751714,48.9,24.13,75.43
1522751715,48.9,24.13,75.43
1522751716,48.9,24.13,75.43
1522751717,48.9,24.13,75.43
1522751718,48.9,24.13,75.43
1522751719,48.9,24.13,75.43
1522751720,48.9,24.13,75.43
1522751721,48.9,24.13,75.43
1522751722,48.9,24.13,75.43
1522751723,48.9,24.13,75.43
1522751724,48.9,24.13,75.43
1522751725,48.9,24.13,75.43
1522751726,48.9,24.13,75.43
1522751727,48.9,24.13,75.43
1522751728,48.9,24.13,75.43
1522751729,48.9,24.13,75.43
1522751730,48.9,24.13,75.43
1522751731,48.9,24.13,75.43
1522751732,48.9,24.13,75.43
1522751733,48.9,24.13,75.43
1522751734,48.9,24.13,75.43
1522751736,48.9,24.13,75.43
1522751737,48.9,24.13,75.43
1522751738,48.9,24.13,75.43
1522751739,48.9,24.13,75.43
1522751740,48.9,24.13,75.43
1522751741,48.9,24.13,75.43
1522751742,48.9,24.13,75.43
1522751743,48.9,24.13,75.43
1522751744,48.9,24.13,75.43
1522751745,48.9,24.13,75.43
1522751746,48.9,24.13,75.43
1522751747,48.9,24.13,75.43
1522751748,48.9,24.13,75.43
1522751749,48.9,24.13,75.43
1522751750,48.9,24.13,75.43
1522751751,48.9,24.13,75.43
1522751752,48.9,24.13,75.43
1522751753,48.9,24.13,75.43
1522751754,48.9,24.13,75.43
1522751755,48.9,24.13,75.43
1522751756,48.9,24.13,75.43
1522751757,48.9,24.13,75.43
1522751758,48.9,24.13,75.43
1522751759,48.9,24.13,75.43
1522751760,48.9,24.13,75.43
1522751761,48.9,24.13,75.43
1522751762,48.9,24.13,75.43
1522751763,48.9,24.13,75.43
1522751764,48.9,24.13,75.43
1522751765,48.9,24.13,75.43
1522751766,48.9,24.13,75.43
1522751767,48.9,24.13,75.43
1522751768,48.9,24.13,75.43
1522751769,48.9,24.13,75.43
1522751770,48.9,24.13,75.43
1522751771,48.9,24.13,75.43
1522751772,48.9,24.13,75.43
1522751773,48.9,24.13,75.43
1522751774,48.9,24.13,75.43
1522751775,48.9,24.13,75.43
1522751776,48.9,24.13,75.43
1522751777,48.9,24.13,75.43
1522751778,48.9,24.13,75.43
1522751779,48.9,24.13,75.43
1522751780,48.9,24.13,75.43
1522751781,48.9,24.13,75.43
1522751782,48.9,24.13,75.43
1522751783,48.9,24.13,75.43
1522751784,48.9,24.13,75.43
1522751785,48.9,24.13,75.43
1522751786,48.9,24.13,75.43
1522751787,48.9,24.13,75.43
1522751788,48.9,24.13,75.43
1522751789,48.9,24.13,75.43
1522751790,48.9,24.13,75.43
1522751791,48.9,24.13,75.43
1522751792,49.39,24.13,75.43
1522751793,48.9,24.13,75.43
1522751794,48.9,24.13,75.43
1522751795,48.9,24.13,75.43
1522751796,48.9,24.13,75.43
1522751797,48.9,24.13,75.43
1522751798,48.9,24.13,75.43
1522751799,48.9,24.13,75.43
1522751800,48.9,24.13,75.43
1522751801,48.9,24.13,75.43
1522751802,49.39,24.13,75.43
1522751803,49.39,24.13,75.43
1522751804,49.39,24.13,75.43
1522751805,49.39,24.13,75.43
1522751806,49.39,24.13,75.43
1522751807,48.9,24.13,75.43
1522751808,49.39,24.13,75.43
1522751809,49.39,24.13,75.43
1522751810,49.39,24.13,75.43
1522751811,49.39,24.13,75.43
1522751812,49.39,24.13,75.43
1522751813,49.39,24.13,75.43
1522751814,49.39,24.13,75.43
1522751815,49.39,24.13,75.43
1522751816,49.39,24.13,75.43
1522751817,49.39,24.13,75.43
1522751818,49.39,24.13,75.43
1522751819,49.39,24.13,75.43
1522751820,49.39,24.13,75.43
1522751821,49.39,24.13,75.43
1522751822,49.39,24.13,75.43
1522751823,49.39,24.13,75.43
1522751824,49.39,24.13,75.43
1522751825,49.39,24.13,75.43
1522751826,49.39,24.13,75.43
1522751827,49.39,24.13,75.43
1522751828,49.39,24.13,75.43
1522751829,49.39,24.13,75.43
1522751830,49.39,24.13,75.43
1522751831,49.39,24.13,75.43
1522751832,49.39,24.13,75.43
1522751833,49.39,24.13,75.43
1522751834,49.39,24.13,75.43
1522751835,49.39,24.13,75.43
1522751836,49.39,24.13,75.43
1522751837,49.39,24.13,75.43
1522751838,49.39,24.13,75.43
1522751839,49.39,24.13,75.43
1522751840,49.39,24.13,75.43
1522751841,49.39,24.13,75.43
1522751842,49.39,24.13,75.43
1522751843,49.39,24.13,75.43
1522751844,49.39,24.13,75.43
1522751845,49.39,24.13,75.43
1522751846,49.39,24.13,75.43
1522751847,49.39,24.13,75.43
1522751848,49.39,24.13,75.43
1522751849,49.39,24.13,75.43
1522751850,49.39,24.13,75.43
1522751851,49.39,24.13,75.43
1522751852,49.39,24.13,75.43
1522751853,49.39,24.13,75.43
1522751854,49.39,24.13,75.43
1522751855,49.39,24.13,75.43
1522751856,49.39,24.13,75.43
1522751857,49.39,24.13,75.43
1522751858,49.39,24.13,75.43
1522751859,49.39,24.13,75.43
1522751860,49.39,24.13,75.43
1522751861,49.39,24.13,75.43
1522751862,49.39,24.13,75.43
1522751863,49.39,24.13,75.43
1522751864,49.39,24.13,75.43
1522751865,49.39,24.13,75.43
1522751866,49.39,24.13,75.43
1522751867,49.39,24.13,75.43
1522751868,49.39,24.13,75.43
1522751869,49.39,24.13,75.43
1522751870,49.39,24.13,75.43
1522751871,49.39,24.13,75.43
1522751872,49.39,24.13,75.43
1522751873,49.39,24.13,75.43
1522751874,49.39,24.13,75.43
1522751875,49.39,24.13,75.43
1522751876,49.39,24.13,75.43
1522751877,49.39,24.13,75.43
1522751878,49.39,24.13,75.43
1522751879,49.39,24.13,75.43
1522751880,49.39,24.13,75.43
1522751881,49.39,24.13,75.43
1522751882,49.39,24.13,75.43
1522751883,49.39,24.13,75.43
1522751884,49.39,24.13,75.43
1522751885,49.39,24.13,75.43
1522751886,49.39,24.13,75.43
1522751887,49.39,24.13,75.43
1522751888,49.39,24.13,75.43
1522751889,49.39,24.13,75.43
1522751890,49.39,24.13,75.43
1522751891,49.39,24.13,75.43
1522751892,49.39,24.13,75.43
1522751893,49.39,24.13,75.43
1522751894,49.39,24.13,75.43
1522751895,49.39,24.13,75.43
1522751896,49.39,24.13,75.43
1522751897,49.39,24.13,75.43
1522751898,49.39,24.13,75.43
1522751899,49.39,24.13,75.43
1522751900,49.39,24.13,75.43
1522751901,49.39,24.13,75.43
1522751902,49.39,24.13,75.43
1522751903,49.39,24.13,75.43
1522751904,49.39,24.13,75.43
1522751905,49.39,24.13,75.43
1522751906,49.39,24.13,75.43
1522751907,49.39,24.13,75.43
1522751908,49.39,24.13,75.43
1522751909,49.39,24.13,75.43
1522751910,49.39,24.13,75.43
1522751911,49.39,24.13,75.43
1522751912,49.39,24.13,75.43
1522751913,49.39,24.13,75.43
1522751914,49.39,24.13,75.43
1522751915,49.39,24.13,75.43
1522751916,49.39,24.13,75.43
1522751917,49.39,24.13,75.43
1522751918,49.39,24.13,75.43
1522751919,49.39,24.13,75.43
1522751920,49.39,24.13,75.43
1522751921,49.39,24.13,75.43
1522751922,49.39,24.13,75.43
1522751923,49.39,24.13,75.43
1522751924,49.39,24.13,75.43
1522751925,49.39,24.13,75.43
1522751926,49.39,24.13,75.43
1522751927,49.39,24.13,75.43
1522751928,49.39,24.13,75.43
1522751929,49.39,24.13,75.43
1522751930,49.39,24.13,75.43
1522751931,49.39,24.13,75.43
1522751932,49.39,24.13,75.43
1522751933,49.39,24.13,75.43
1522751934,49.39,24.13,75.43
1522751935,49.39,24.13,75.43
1522751936,49.39,24.13,75.43
1522751937,49.39,24.13,75.43
1522751938,49.39,24.13,75.43
1522751939,49.39,24.13,75.43
1522751940,49.39,24.13,75.43
1522751941,49.39,24.13,75.43
1522751942,49.39,24.13,75.43
1522751943,49.39,24.13,75.43
1522751944,49.39,24.13,75.43
1522751945,49.39,24.13,75.43
1522751946,49.39,24.13,75.43
1522751947,49.39,24.13,75.43
1522751948,49.39,24.13,75.43
1522751949,49.39,24.13,75.43
1522751950,49.39,24.13,75.43
1522751951,49.39,24.13,75.43
1522751952,49.39,24.13,75.43
1522751953,49.39,24.13,75.43
1522751954,49.39,24.13,75.43
1522751955,49.39,24.13,75.43
1522751956,49.39,24.13,75.43
1522751957,49.39,24.13,75.43
1522751958,49.39,24.13,75.43
1522751959,49.39,24.13,75.43
1522751960,49.39,24.13,75.43
1522751961,49.39,24.13,75.43
1522751962,49.39,24.13,75.43
1522751963,49.39,24.13,75.43
1522751964,49.39,24.13,75.43
1522751965,49.39,24.13,75.43
1522751966,49.39,24.13,75.43
1522751967,49.39,24.13,75.43
1522751968,49.39,24.13,75.43
1522751969,49.39,24.13,75.43
1522751970,49.39,24.13,75.43
1522751971,49.39,24.13,75.43
1522751972,49.39,24.13,75.43
1522751973,49.39,24.13,75.43
1522751974,49.39,24.13,75.43
1522751975,49.39,24.13,75.43
1522751976,49.39,24.13,75.43
1522751977,49.39,24.13,75.43
1522751978,49.39,24.13,75.43
1522751979,49.39,24.13,75.43
1522751980,49.39,24.13,75.43
1522751981,49.39,24.13,75.43
1522751982,49.39,24.13,75.43
1522751983,49.39,24.13,75.43
1522751984,49.39,24.13,75.43
1522751985,49.39,24.13,75.43
1522751986,49.39,24.13,75.43
1522751987,49.39,24.13,75.43
1522751988,49.39,24.13,75.43
1522751989,49.39,24.13,75.43
1522751990,49.39,24.13,75.43
1522751991,49.39,24.13,75.43
1522751992,49.39,24.13,75.43
1522751993,49.39,24.13,75.43
1522751994,49.39,24.13,75.43
1522751995,49.39,24.13,75.43
1522751996,49.39,24.13,75.43
1522751997,49.39,24.13,75.43
1522751998,49.39,24.13,75.43
1522751999,49.39,24.13,75.43
1522752000,48.9,24.13,75.43
1522752001,49.39,24.13,75.43
1522752002,49.39,24.13,75.43
1522752003,49.39,24.13,75.43
1522752004,49.39,24.13,75.43
1522752005,49.39,24.13,75.43
1522752006,49.39,24.13,75.43
1522752007,49.39,24.13,75.43
1522752008,49.39,24.13,75.43
1522752009,49.39,24.13,75.43
1522752010,49.39,24.13,75.43
1522752011,49.39,24.13,75.43
1522752012,49.39,24.13,75.43
1522752013,48.9,24.13,75.43
1522752014,49.39,24.13,75.43
1522752015,49.39,24.13,75.43
1522752016,49.39,24.13,75.43
1522752017,49.39,24.13,75.43
1522752018,49.39,24.13,75.43
1522752019,49.39,24.13,75.43
1522752020,48.9,24.13,75.43
1522752021,48.9,24.13,75.43
1522752022,49.39,24.13,75.43
1522752023,48.9,24.13,75.43
1522752024,49.39,24.13,75.43
1522752025,49.39,24.13,75.43
1522752026,48.9,24.13,75.43
1522752027,48.9,24.13,75.43
1522752028,49.39,24.13,75.43
1522752029,49.39,24.13,75.43
1522752030,49.39,24.13,75.43
1522752031,48.9,24.13,75.43
1522752032,49.39,24.13,75.43
1522752033,49.39,24.13,75.43
1522752034,48.9,24.13,75.43
1522752035,48.9,24.13,75.43
1522752036,49.39,24.13,75.43
1522752037,48.9,24.13,75.43
1522752038,49.39,24.13,75.43
1522752039,49.39,24.13,75.43
1522752040,48.9,24.13,75.43
1522752041,49.39,24.13,75.43
1522752042,48.9,24.13,75.43
1522752043,49.39,24.13,75.43
1522752044,48.9,24.13,75.43
1522752045,49.39,24.13,75.43
1522752046,49.39,24.13,75.43
1522752047,48.9,24.13,75.43
1522752048,49.39,24.13,75.43
1522752049,49.39,24.13,75.43
1522752050,49.39,24.13,75.43
1522752051,49.39,24.13,75.43
1522752052,49.39,24.13,75.43
1522752053,49.39,24.13,75.43
1522752054,49.39,24.13,75.43
1522752055,49.39,24.13,75.43
1522752056,49.39,24.13,75.43
1522752057,49.39,24.13,75.43
1522752058,49.39,24.13,75.43
1522752059,49.39,24.13,75.43
1522752060,49.39,24.13,75.43
1522752061,49.39,24.13,75.43
1522752062,49.39,24.13,75.43
1522752063,49.39,24.13,75.43
1522752064,49.39,24.13,75.43
1522752065,49.39,24.13,75.43
1522752066,49.39,24.13,75.43
1522752068,49.39,24.13,75.43
1522752069,49.39,24.13,75.43
1522752070,49.39,24.13,75.43
1522752071,49.39,24.13,75.43
1522752072,49.39,24.13,75.43
1522752073,49.39,24.13,75.43
1522752074,49.39,24.13,75.43
1522752075,49.39,24.13,75.43
1522752076,49.39,24.13,75.43
1522752077,49.39,24.13,75.43
1522752078,49.39,24.13,75.43
1522752079,49.39,24.13,75.43
1522752080,49.39,24.13,75.43
1522752081,49.39,24.13,75.43
1522752082,49.39,24.13,75.43
1522752083,49.39,24.13,75.43
1522752084,49.39,24.13,75.43
1522752085,49.39,24.13,75.43
1522752086,49.39,24.13,75.43
1522752087,49.39,24.13,75.43
1522752088,49.39,24.13,75.43
1522752089,49.39,24.13,75.43
1522752090,49.39,24.13,75.43
1522752091,49.39,24.13,75.43
1522752092,49.39,24.13,75.43
1522752093,49.39,24.13,75.43
1522752094,49.39,24.13,75.43
1522752095,49.39,24.13,75.43
1522752096,49.39,24.13,75.43
1522752097,49.39,24.13,75.43
1522752098,49.39,24.13,75.43
1522752099,49.39,24.13,75.43
1522752100,49.39,24.13,75.43
1522752101,49.39,24.13,75.43
1522752102,49.39,24.13,75.43
1522752103,49.39,24.13,75.43
1522752104,49.39,24.13,75.43
1522752105,49.39,24.13,75.43
1522752106,49.39,24.13,75.43
1522752107,49.39,24.13,75.43
1522752108,49.39,24.13,75.43
1522752109,49.39,24.13,75.43
1522752110,49.39,24.13,75.43
1522752111,49.39,24.13,75.43
1522752112,49.39,24.13,75.43
1522752113,49.39,24.13,75.43
1522752114,49.39,24.13,75.43
1522752115,49.39,24.13,75.43
1522752116,49.39,24.13,75.43
1522752117,49.39,24.13,75.43
1522752118,49.39,24.13,75.43
1522752119,49.39,24.13,75.43
1522752120,49.39,24.13,75.43
1522752121,49.39,24.13,75.43
1522752122,49.39,24.13,75.43
1522752123,49.39,24.13,75.43
1522752124,49.39,24.13,75.43
1522752125,49.39,24.13,75.43
1522752126,49.39,24.13,75.43
1522752127,49.39,24.13,75.43
1522752128,49.39,24.13,75.43
1522752129,49.39,24.13,75.43
1522752130,49.39,24.13,75.43
1522752131,49.39,24.13,75.43
1522752132,49.39,24.13,75.43
1522752133,49.39,24.13,75.43
1522752134,49.39,24.13,75.43
1522752135,49.39,24.13,75.43
1522752136,49.39,24.13,75.43
1522752137,49.39,24.13,75.43
1522752138,49.39,24.13,75.43
1522752139,49.39,24.13,75.43
1522752140,49.39,24.13,75.43
1522752141,49.39,24.13,75.43
1522752142,49.39,24.13,75.43
1522752143,49.39,24.13,75.43
1522752144,49.39,24.13,75.43
1522752145,49.39,24.13,75.43
1522752146,49.39,24.13,75.43
1522752147,49.39,24.13,75.43
1522752148,49.39,24.13,75.43
1522752149,49.39,24.13,75.43
1522752150,49.39,24.13,75.43
1522752151,49.39,24.13,75.43
1522752152,49.39,24.13,75.43
1522752153,49.39,24.13,75.43
1522752154,49.39,24.13,75.43
1522752155,49.39,24.13,75.43
1522752156,49.39,24.13,75.43
1522752157,49.39,24.13,75.43
1522752158,49.39,24.13,75.43
1522752159,49.39,24.13,75.43
1522752160,49.39,24.13,75.43
1522752161,49.39,24.13,75.43
1522752162,49.39,24.13,75.43
1522752163,49.39,24.13,75.43
1522752164,49.39,24.13,75.43
1522752165,49.39,24.13,75.43
1522752166,49.39,24.13,75.43
1522752167,49.39,24.13,75.43
1522752168,49.39,24.13,75.43
1522752169,49.39,24.13,75.43
1522752170,49.39,24.13,75.43
1522752171,49.39,24.13,75.43
1522752172,49.39,24.13,75.43
1522752173,49.39,24.13,75.43
1522752174,49.39,24.13,75.43
1522752175,49.39,24.13,75.43
1522752176,49.39,24.13,75.43
1522752177,49.39,24.13,75.43
1522752178,49.39,24.13,75.43
1522752179,49.39,24.13,75.43
1522752180,49.39,24.13,75.43
1522752181,49.39,24.13,75.43
1522752182,49.39,24.13,75.43
1522752183,49.39,24.13,75.43
1522752184,49.39,24.13,75.43
1522752185,49.39,24.13,75.43
1522752186,49.39,24.13,75.43
1522752187,49.39,24.13,75.43
1522752188,49.39,24.13,75.43
1522752189,49.39,24.13,75.43
1522752190,49.39,24.13,75.43
1522752191,49.39,24.13,75.43
1522752192,49.39,24.13,75.43
1522752193,49.39,24.13,75.43
1522752194,49.39,24.13,75.43
1522752195,49.39,24.13,75.43
1522752196,49.39,24.13,75.43
1522752197,49.39,24.13,75.43
1522752198,49.39,24.13,75.43
1522752199,49.39,24.13,75.43
1522752200,49.39,24.13,75.43
1522752201,49.39,24.13,75.43
1522752202,49.39,24.13,75.43
1522752203,49.39,24.13,75.43
1522752204,49.39,24.13,75.43
1522752205,49.39,24.13,75.43
1522752206,49.39,24.13,75.43
1522752207,49.39,24.13,75.43
1522752208,49.39,24.13,75.43
1522752209,49.39,24.13,75.43
1522752210,49.39,24.13,75.43
1522752211,49.39,24.13,75.43
1522752212,49.39,24.13,75.43
1522752213,49.39,24.13,75.43
1522752214,49.39,24.13,75.43
1522752215,49.39,24.13,75.43
1522752216,49.39,24.13,75.43
1522752217,49.39,24.13,75.43
1522752218,49.39,24.13,75.43
1522752219,49.39,24.13,75.43
1522752220,49.39,24.13,75.43
1522752221,49.39,24.13,75.43
1522752222,49.39,24.13,75.43
1522752223,49.39,24.13,75.43
1522752224,49.39,24.13,75.43
1522752225,49.39,24.13,75.43
1522752226,49.39,24.13,75.43
1522752227,49.39,24.13,75.43
1522752228,49.39,24.13,75.43
1522752229,49.39,24.13,75.43
1522752230,49.39,24.13,75.43
1522752231,49.39,24.13,75.43
1522752232,49.39,24.13,75.43
1522752233,49.39,24.13,75.43
1522752234,49.39,24.13,75.43
1522752235,49.39,24.13,75.43
1522752236,49.39,24.13,75.43
1522752237,49.39,24.13,75.43
1522752238,49.39,24.13,75.43
1522752239,49.39,24.13,75.43
1522752240,49.39,24.13,75.43
1522752241,49.39,24.13,75.43
1522752242,49.39,24.13,75.43
1522752243,49.39,24.13,75.43
1522752244,49.39,24.13,75.43
1522752245,49.39,24.13,75.43
1522752246,49.39,24.13,75.43
1522752247,49.39,24.13,75.43
1522752248,49.39,24.13,75.43
1522752249,49.39,24.13,75.43
1522752250,49.39,24.13,75.43
1522752251,49.39,24.13,75.43
1522752252,49.39,24.13,75.43
1522752253,49.39,24.13,75.43
1522752254,49.39,24.13,75.43
1522752255,49.39,24.13,75.43
1522752256,49.39,24.13,75.43
1522752257,49.39,24.13,75.43
1522752258,49.39,24.13,75.43
1522752259,49.39,24.13,75.43
1522752260,49.39,24.13,75.43
1522752261,49.39,24.13,75.43
1522752262,49.39,24.13,75.43
1522752263,49.39,24.13,75.43
1522752264,49.39,24.13,75.43
1522752265,49.39,24.13,75.43
1522752266,49.39,24.13,75.43
1522752267,49.39,24.13,75.43
1522752268,49.39,24.13,75.43
1522752269,49.39,24.13,75.43
1522752270,49.39,24.13,75.43
1522752271,49.39,24.13,75.43
1522752272,49.39,24.13,75.43
1522752273,49.39,24.13,75.43
1522752274,49.39,24.13,75.43
1522752275,49.39,24.13,75.43
1522752276,49.39,24.13,75.43
1522752277,49.39,24.13,75.43
1522752278,49.39,24.13,75.43
1522752279,49.39,24.13,75.43
1522752280,49.39,24.13,75.43
1522752281,49.39,24.13,75.43
1522752282,49.39,24.13,75.43
1522752283,49.39,24.13,75.43
1522752284,49.39,24.13,75.43
1522752285,49.39,24.13,75.43
1522752286,49.39,24.13,75.43
1522752287,49.39,24.13,75.43
1522752288,48.9,24.13,75.43
1522752289,48.9,24.13,75.43
1522752290,48.9,24.13,75.43
1522752291,48.9,24.13,75.43
1522752292,48.9,24.13,75.43
1522752293,48.9,24.13,75.43
1522752294,48.9,24.13,75.43
1522752295,48.9,24.13,75.43
1522752296,48.9,24.13,75.43
1522752297,48.9,24.13,75.43
1522752298,48.9,24.13,75.43
1522752299,48.9,24.13,75.43
1522752300,48.9,24.13,75.43
1522752301,48.9,24.13,75.43
1522752302,48.9,24.13,75.43
1522752303,48.9,24.13,75.43
1522752304,48.9,24.13,75.43
1522752305,48.9,24.13,75.43
1522752306,48.9,24.13,75.43
1522752307,48.9,24.13,75.43
1522752308,48.9,24.13,75.43
1522752309,48.9,24.13,75.43
1522752310,48.9,24.13,75.43
1522752311,48.9,24.13,75.43
1522752312,48.9,24.13,75.43
1522752313,48.9,24.13,75.43
1522752314,48.9,24.13,75.43
1522752315,48.9,24.13,75.43
1522752316,48.9,24.13,75.43
1522752317,48.9,24.13,75.43
1522752318,48.9,24.13,75.43
1522752319,48.9,24.13,75.43
1522752320,48.9,24.13,75.43
1522752321,48.9,24.13,75.43
1522752322,48.9,24.13,75.43
1522752323,48.9,24.13,75.43
1522752324,48.9,24.13,75.43
1522752325,48.9,24.13,75.43
1522752326,48.9,24.13,75.43
1522752327,48.9,23.44,74.19
1522752328,48.9,24.13,75.43
1522752329,48.9,24.13,75.43
1522752330,48.9,23.44,74.19
1522752331,48.9,23.44,74.19
1522752332,48.9,23.44,74.19
1522752333,48.9,24.13,75.43
1522752334,48.9,23.44,74.19
1522752335,48.9,23.44,74.19
1522752336,48.9,23.44,74.19
1522752337,48.9,23.44,74.19
1522752338,48.9,23.44,74.19
1522752339,48.9,23.44,74.19
1522752340,48.9,23.44,74.19
1522752341,48.9,23.44,74.19
1522752342,48.9,23.44,74.19
1522752343,48.9,23.44,74.19
1522752344,48.9,23.44,74.19
1522752345,48.9,23.44,74.19
1522752346,48.9,23.44,74.19
1522752347,48.9,23.44,74.19
1522752348,48.9,23.44,74.19
1522752349,48.9,23.44,74.19
1522752350,48.9,23.44,74.19
1522752351,48.9,23.44,74.19
